Team,NOC
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Mauritius,MRI
Romania,ROU
Romania,ROU
Panama,PAN
South Africa,RSA
Germany,GER
Germany,GER
East Germany,GDR
Germany,GER
Yugoslavia,YUG
Poland,POL
Italy,ITA
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Hungary,HUN
Hungary,HUN
Thailand,THA
Olimpia,HUN
East Germany,GDR
Canada,CAN
Canada,CAN
Finland,FIN
Finland,FIN
Finland,FIN
Sweden,SWE
Sweden,SWE
Canada,CAN
Germany,GER
Germany,GER
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Norway,NOR
Denmark,DEN
Denmark,DEN
Finland,FIN
Norway,NOR
Vesper Boat Club,USA
United States,USA
Finland,FIN
Finland,FIN
Zimbabwe,ZIM
Zimbabwe,ZIM
Spain,ESP
Spain,ESP
Finland,FIN
Finland,FIN
Soviet Union,URS
Georgia,GEO
Soviet Union,URS
Soviet Union,URS
Morocco,MAR
Estonia,EST
Estonia,EST
Estonia,EST
Estonia,EST
Estonia,EST
Tunisia,TUN
Guam,GUM
Guam,GUM
Finland,FIN
Finland,FIN
Finland,FIN
Soviet Union,URS
Soviet Union,URS
Netherlands,NED
Netherlands,NED
Belgium,BEL
Estonia,EST
Estonia,EST
Estonia,EST
Finland,FIN
Norway,NOR
Norway,NOR
Jo,NOR
Morocco,MAR
France,FRA
Canada,CAN
Bulgaria,BUL
Romania,ROU
Romania,ROU
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Russia,RUS
Uzbekistan,UZB
Uzbekistan,UZB
Uzbekistan,UZB
Uzbekistan,UZB
Japan,JPN
Russia,RUS
Russia,RUS
Australia,AUS
Australia,AUS
Australia,AUS
India,IND
Slovakia,SVK
Congo (Kinshasa),COD
Congo (Kinshasa),COD
Luxembourg,LUX
Czech Republic,CZE
Czechoslovakia,TCH
Czech Republic,CZE
Czech Republic,CZE
Czech Republic,CZE
Czech Republic,CZE
Russia,RUS
Russia,RUS
Egypt,EGY
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Cote d'Ivoire,CIV
Cote d'Ivoire,CIV
Cote d'Ivoire,CIV
Cote d'Ivoire,CIV
Fiji,FIJ
Fiji,FIJ
Fiji,FIJ
Fiji,FIJ
Congo (Kinshasa),COD
Burkina Faso,BUR
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Cameroon,CMR
Cameroon,CMR
Czechoslovakia,TCH
Czechoslovakia,TCH
Czechoslovakia,TCH
Zambia,ZAM
Uganda,UGA
Canada,CAN
Canada,CAN
Canada,CAN
Uganda,UGA
Kenya,KEN
Kenya,KEN
Serbia,SRB
Yugoslavia,YUG
Yugoslavia,YUG
Algeria,ALG
Morocco,MAR
Ukraine,UKR
Ukraine,UKR
Russia,RUS
South Africa,RSA
Zambia,ZAM
Bulgaria,BUL
Kyrgyzstan,KGZ
Algeria,ALG
Yugoslavia,YUG
Yugoslavia,YUG
Yugoslavia,YUG
Poland,POL
Soviet Union,URS
Soviet Union,URS
Poland,POL
Czechoslovakia,TCH
Poland,POL
Poland,POL
Poland,POL
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Congo (Brazzaville),CGO
Czechoslovakia-1,TCH
Romania,ROU
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
United States,USA
Czechoslovakia,TCH
Czechoslovakia,TCH
Uganda,UGA
Macky VI,GER
Nirwana,GER
Germany,GER
East Germany,GDR
Bulgaria,BUL
Bulgaria,BUL
Bulgaria,BUL
Bahrain,BRN
Bahrain,BRN
Tunisia,TUN
Iraq,IRQ
Iraq,IRQ
Iraq,IRQ
Netherlands,NED
Netherlands,NED
Netherlands,NED
Congo (Kinshasa),COD
Iraq,IRQ
Hong Kong,HKG
Singapore,SGP
Czechoslovakia,TCH
Czechoslovakia,TCH
Czechoslovakia,TCH
Czech Republic,CZE
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Czechoslovakia,TCH
Czechoslovakia,TCH
Czechoslovakia,TCH
Czechoslovakia,TCH
Czech Republic,CZE
Czech Republic,CZE
Czech Republic,CZE
Czech Republic,CZE
West Germany,FRG
Czechoslovakia,TCH
Czechoslovakia,TCH
Czechoslovakia,TCH
Czechoslovakia,TCH
Slovakia,SVK
Czechoslovakia,TCH
Germany,GER
Japan,JPN
Belarus,BLR
Turkey,TUR
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Egypt,EGY
Egypt,EGY
Syria,SYR
Soviet Union,URS
Kyrgyzstan,KGZ
Turkmenistan,TKM
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
United States,USA
United States,USA
United States,USA
Hungary,HUN
Luxembourg,LUX
United States,USA
Japan,JPN
Japan,JPN
Japan,JPN
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
West Germany,FRG
West Germany,FRG
United States,USA
Thailand,THA
Thailand,THA
Egypt,EGY
Greece,GRE
Greece,GRE
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Russia,RUS
Russia,RUS
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Greece,GRE
Greece,GRE
Hungary,HUN
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Nigeria,NGR
Nigeria-2,NGR
Nigeria-2,NGR
Nigeria,NGR
Nigeria,NGR
Congo (Kinshasa),COD
Congo (Kinshasa),COD
Czechoslovakia,TCH
Israel,ISR
Israel,ISR
Congo (Kinshasa),COD
Japan,JPN
Japan,JPN
Japan,JPN
Burkina Faso,BUR
Japan,JPN
Nrnberg,NED
East Germany-1,GDR
East Germany-2,GDR
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Norway,NOR
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Greece,GRE
Uganda,UGA
Japan,JPN
Japan,JPN
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Israel,ISR
Belgium,BEL
United States,USA
United States,USA
United States,USA
United States,USA
United States,USA
United States,USA
United States,USA
Libya,LBA
Libya,LBA
United States,USA
United States,USA
Finland,FIN
Finland,FIN
Finland,FIN
Germany,GER
Czechoslovakia,TCH
East Germany,GDR
East Germany,GDR
Australia,AUS
Australia,AUS
Germany,GER
West Germany,FRG
West Germany,FRG
West Germany,FRG
Canada,CAN
Canada,CAN
Finland,FIN
Finland,FIN
Finland,FIN
Australia,AUS
United States,USA
United States,USA
United States,USA
United States,USA
United States,USA
United States,USA
France,FRA
France,FRA
Netherlands,NED
Netherlands,NED
Argentina,ARG
France,FRA
Lebanon,LIB
Japan,JPN
Japan,JPN
United States,USA
Japan,JPN
Greece,GRE
Greece,GRE
Greece,GRE
Greece,GRE
Egypt,EGY
Slovakia,SVK
Greece,GRE
Ukraine,UKR
Ukraine,UKR
Germany,GER
United States,USA
Japan,JPN
Japan,JPN
Japan,JPN
Austria,AUT
El Salvador,ESA
El Salvador,ESA
El Salvador,ESA
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Vanuatu,VAN
Zambia,ZAM
Sweden,SWE
Austria,AUT
Austria,AUT
Austria,AUT
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Lithuania,LTU
Estonia,EST
"Large boat, Central Naval Prep School ""Poros""-1",GRE
Kuling,SWE
Switzerland,SUI
Germany,GER
United States,USA
Liechtenstein,LIE
Switzerland,SUI
Liechtenstein,LIE
Germany,GER
Austria-1,AUT
Liechtenstein,LIE
Austria,AUT
Liechtenstein,LIE
Germany,GER
United States,USA
United States,USA
France,FRA
Bulgaria,BUL
Finland,FIN
Morocco,MAR
Nigeria,NGR
Zimbabwe,ZIM
Austria,AUT
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Indonesia,INA
Georgia,GEO
Estonia,EST
Estonia,EST
Estonia,EST
Estonia,EST
Soviet Union,URS
Australia,AUS
Finland,FIN
Finland,FIN
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Hungary,HUN
Hungary,HUN
Hungary,HUN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Uganda,UGA
Czechoslovakia,TCH
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Bosnia and Herzegovina,BIH
Rwanda,RWA
Uganda,UGA
Yugoslavia,YUG
Poland,POL
Poland,POL
New Zealand,NZL
Iran,IRI
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Czechoslovakia,TCH
United States,USA
Kazakhstan,KAZ
Sudan,SUD
Sudan,SUD
Unified Team,EUN
Greece,GRE
Greece,GRE
Greece,GRE
Poland,POL
Japan,JPN
Japan,JPN
Japan-1,JPN
Greece,GRE
Greece,GRE
Greece,GRE
Turkey,TUR
Turkey,TUR
Turkey,TUR
Japan,JPN
Finland,FIN
Austria,AUT
Greece,GRE
Greece,GRE
Greece,GRE
Greece,GRE
Greece,GRE
Uganda,UGA
Czechoslovakia,TCH
Soviet Union,URS
"Large boat, Central Naval Prep School ""Poros""-1",GRE
Pan-Hellenic Athletic Club,GRE
Greece,GRE
Greece,GRE
Greece,GRE
Nigeria,NGR
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Turkey,TUR
Finland,FIN
Serbia and Montenegro,SCG
Serbia and Montenegro,SCG
Serbia and Montenegro,SCG
Brazil,BRA
Brazil,BRA
Soviet Union,URS
Greece,GRE
Athens-2,GRE
Greece,GRE
Czechoslovakia,TCH
Greece,GRE
Greece,GRE
Syria,SYR
United States,USA
Zambia,ZAM
Nephos I,GRE
Iran,IRI
Greece,GRE
Czechoslovakia,TCH
Soviet Union,URS
Ukraine,UKR
Ukraine,UKR
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
New Zealand,NZL
New Zealand,NZL
Hungary,HUN
Hungary,HUN
Hungary,HUN
Philippines,PHI
Germany,GER
West Germany,FRG
Poland,POL
Poland,POL
Switzerland,SUI
Canada,CAN
Bulgaria,BUL
Bulgaria,BUL
Bulgaria,BUL
Bulgaria,BUL
Bulgaria,BUL
Bulgaria,BUL
Bulgaria,BUL
Estonia,EST
Estonia,EST
Estonia,EST
Estonia,EST
Estonia,EST
Estonia,EST
Estonia,EST
Hungary,HUN
Hungary,HUN
Croatia,CRO
Yugoslavia,YUG
Canada,CAN
Canada,CAN
Turkey,TUR
Soviet Union,URS
Soviet Union,URS
Zambia,ZAM
Zambia,ZAM
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Greece,GRE
Tengiri,INA
Soviet Union,URS
Unified Team,EUN
Unified Team,EUN
Belarus,BLR
Poland,POL
Poland,POL
United States,USA
Bulgaria,BUL
Canada,CAN
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
Germany,GER
Iran,IRI
Iran,IRI
Iran,IRI
Iran,IRI
Iran,IRI
Iran,IRI
Iran,IRI
Iran,IRI
Iran,IRI
Iran,IRI
Iran,IRI
Iran,IRI
Papua New Guinea,PNG
Papua New Guinea,PNG
Germany,GER
Uzbekistan,UZB
Iran,IRI
Iran,IRI
Iran,IRI
United States,USA
United States,USA
United States,USA
Kyrgyzstan,KGZ
Kyrgyzstan,KGZ
Ghana,GHA
Pakistan,PAK
Finland,FIN
Zambia,ZAM
Pakistan,PAK
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Czechoslovakia,TCH
Czechoslovakia,TCH
Yugoslavia,YUG
Ukraine,UKR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Serbia,SRB
Yugoslavia,YUG
Individual Olympic Athletes,IOA
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Ukraine,UKR
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Russia,RUS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Germany,GER
Slovakia,SVK
Slovakia,SVK
Czech Republic,CZE
Russia,RUS
Russia,RUS
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
West Germany,FRG
Togo,TOG
Austria,AUT
Slovakia,SVK
Slovakia,SVK
Slovakia,SVK
Slovakia,SVK
Slovakia,SVK
Unified Team,EUN
United States,USA
Denmark,DEN
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Kazakhstan,KAZ
Kazakhstan,KAZ
Estonia,EST
Estonia,EST
Estonia,EST
Finland,FIN
Estonia,EST
Estonia,EST
Hayama,SWE
Hayama,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Germany,GER
Hungary,HUN
Finland,FIN
Lebanon,LIB
Yugoslavia,YUG
Finland,FIN
Israel,ISR
Israel,ISR
Norway,NOR
Cyprus,CYP
East Germany,GDR
Cyprus,CYP
Canada,CAN
Canada,CAN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Sweden,SWE
Czechoslovakia,TCH
Czechoslovakia,TCH
Canada,CAN
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Finland,FIN
Sweden,SWE
Sweden,SWE
Finland,FIN
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Hungary,HUN
Hungary,HUN
Sweden,SWE
South Africa,RSA
South Africa,RSA
South Africa,RSA
Latvia,LAT
Latvia,LAT
Latvia,LAT
Latvia,LAT
Latvia,LAT
Latvia,LAT
Latvia,LAT
Latvia,LAT
United States,USA
United States,USA
United States,USA
Russia,RUS
Russia,RUS
Czech Republic,CZE
Hungary,HUN
Hungary,HUN
Lithuania,LTU
Lithuania,LTU
Latvia,LAT
Soviet Union,URS
Latvia-2,LAT
Latvia-2,LAT
Latvia,LAT
Latvia,LAT
Hungary,HUN
Hungary,HUN
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Greece,GRE
Greece,GRE
Greece,GRE
Greece,GRE
Greece,GRE
Greece,GRE
Greece,GRE
Congo (Kinshasa),COD
Congo (Kinshasa),COD
Congo (Kinshasa),COD
Greece,GRE
Greece,GRE
Greece,GRE
Greece,GRE
Israel,ISR
Israel,ISR
Cote d'Ivoire,CIV
Greece,GRE
Greece,GRE
Greece,GRE
Greece,GRE
Greece,GRE
Greece,GRE
Czechoslovakia,TCH
Greece,GRE
Greece,GRE
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Lebanon,LIB
Greece,GRE
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Sweden,SWE
Austria,AUT
Austria,AUT
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Austria-2,AUT
Kazakhstan,KAZ
Austria-2,AUT
South Africa,RSA
South Africa,RSA
South Africa,RSA
South Africa,RSA
Austria,AUT
Austria,AUT
West Germany,FRG
Hungary,HUN
Soviet Union,URS
Belarus,BLR
Belarus,BLR
Belarus,BLR
Zambia,ZAM
Czechoslovakia,TCH
Zambia,ZAM
Soviet Union,URS
Soviet Union,URS
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Ukraine,UKR
Belarus,BLR
Belarus,BLR
Belarus,BLR
"Lemzos Thorichton ""Psara""-3",GRE
Greece,GRE
Hong Kong,HKG
Hong Kong,HKG
Hong Kong,HKG
Hong Kong,HKG
Hong Kong,HKG
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Qatar,QAT
Jordan,JOR
Egypt,EGY
Japan,JPN
Japan,JPN
Japan,JPN
Germany,GER
Congo (Kinshasa),COD
Panama,PAN
Panama,PAN
Russia,RUS
Sierra Leone,SLE
Tanzania,TAN
Tanzania,TAN
Tanzania,TAN
Tanzania,TAN
Egypt,EGY
Sierra Leone,SLE
Sierra Leone,SLE
Sierra Leone,SLE
Finland,FIN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Kenya,KEN
Kenya,KEN
Kenya,KEN
France,FRA
Greece,GRE
Greece,GRE
Greece,GRE
Malawi,MAW
Malawi,MAW
Malawi,MAW
Greece,GRE
Greece,GRE
Greece,GRE
Greece,GRE
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Bulgaria,BUL
Bulgaria,BUL
Cote d'Ivoire,CIV
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Bulgaria,BUL
Thailand,THA
Thailand,THA
Japan,JPN
Japan,JPN
Japan,JPN
Egypt,EGY
Egypt,EGY
Egypt,EGY
Egypt,EGY
Kuwait,KUW
Egypt,EGY
Egypt,EGY
Bahrain,BRN
Bahrain,BRN
Egypt,EGY
Cameroon,CMR
Cameroon,CMR
Cameroon,CMR
Kenya,KEN
Russia,RUS
Cameroon,CMR
Germany,GER
Bulgaria,BUL
Bulgaria,BUL
Bulgaria,BUL
Russia,RUS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Russia,RUS
Russia,RUS
Russia,RUS
Soviet Union,URS
Russia,RUS
Kazakhstan,KAZ
Soviet Union,URS
Soviet Union,URS
Japan,JPN
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Netherlands,NED
Netherlands,NED
Netherlands,NED
Netherlands,NED
Finland,FIN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Poland,POL
Poland,POL
Poland,POL
Soviet Union,URS
Belarus,BLR
Portugal,POR
Portugal,POR
United States,USA
United States,USA
United States,USA
United States,USA
Poland,POL
Poland,POL
Poland,POL
Soviet Union,URS
Sweden,SWE
Mauritania,MTN
Japan,JPN
Japan,JPN
Japan,JPN
Soviet Union,URS
Ukraine,UKR
United States,USA
Germany,GER
Italy-2,ITA
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Argentina,ARG
Argentina,ARG
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Switzerland,SUI
Brazil,BRA
Soviet Union,URS
Japan,JPN
Japan,JPN
Uganda,UGA
Uganda,UGA
Tajikistan,TJK
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
France,FRA
France,FRA
France,FRA
Germany,GER
Laos,LAO
Netherlands,NED
West Germany,FRG
East Germany,GDR
Netherlands,NED
Netherlands,NED
Thailand,THA
Greece,GRE
West Germany,FRG
Iran,IRI
Poland,POL
Poland,POL
Poland,POL
Thailand,THA
Thailand,THA
Thailand,THA
Thailand,THA
Thailand,THA
Netherlands,NED
Netherlands,NED
Kazakhstan,KAZ
Congo (Kinshasa),COD
Poland,POL
Vanuatu,VAN
Vanuatu,VAN
Thailand,THA
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Kenya,KEN
Ukraine,UKR
Ukraine,UKR
Botswana,BOT
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Netherlands,NED
Japan,JPN
Netherlands,NED
Japan,JPN
Japan,JPN
Iraq,IRQ
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
"Phalainis ton Thorichtou ""Hydra""-2",GRE
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
West Germany,FRG
West Germany,FRG
Kenya,KEN
Hungary,HUN
Poland,POL
Poland,POL
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Russia,RUS
Russia,RUS
Russia,RUS
Japan,JPN
Japan,JPN
Japan,JPN
Zambia,ZAM
Bulgaria,BUL
Bulgaria,BUL
Hungary,HUN
Hungary,HUN
Lithuania,LTU
Estonia,EST
Japan,JPN
Zimbabwe,ZIM
Japan,JPN
Japan,JPN
Morocco,MAR
Germany,GER
Turkey,TUR
Erna Signe,SWE
Egypt,EGY
Egypt,EGY
Egypt,EGY
West Germany,FRG
West Germany,FRG
West Germany,FRG
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Yugoslavia,YUG
Great Britain,GBR
Great Britain,GBR
Australia,AUS
Ireland,IRL
United States,USA
United States,USA
United States,USA
United States,USA
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Switzerland,SUI
Greece,GRE
Greece,GRE
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Estonia,EST
Estonia,EST
Estonia,EST
Estonia,EST
Latvia,LAT
Latvia,LAT
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Japan,JPN
India,IND
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Bulgaria,BUL
Bulgaria,BUL
Argentina,ARG
Japan,JPN
Singapore,SGP
South Korea,KOR
South Korea,KOR
South Korea,KOR
North Korea,PRK
North Korea,PRK
North Korea,PRK
North Korea,PRK
North Korea,PRK
North Korea,PRK
North Korea,PRK
North Korea,PRK
South Korea,KOR
South Korea,KOR
North Korea,PRK
North Korea,PRK
North Korea,PRK
North Korea,PRK
North Korea,PRK
North Korea,PRK
South Korea,KOR
South Korea,KOR
South Korea,KOR
North Korea,PRK
South Korea,KOR
South Korea,KOR
Central African Republic,CAF
North Korea,PRK
North Korea,PRK
North Korea,PRK
North Korea,PRK
South Korea,KOR
South Korea,KOR
North Korea,PRK
North Korea,PRK
North Korea,PRK
North Korea,PRK
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Estonia,EST
Estonia,EST
Togo,TOG
India,IND
Hungary,HUN
Poland,POL
Poland,POL
Poland,POL
Japan,JPN
Japan,JPN
Congo (Kinshasa),COD
Netherlands,NED
Netherlands,NED
Netherlands,NED
Netherlands,NED
Russia,RUS
Russia,RUS
Thailand,THA
Luxembourg,LUX
Luxembourg,LUX
Luxembourg,LUX
Luxembourg,LUX
Hungary,HUN
Hungary,HUN
Hungary,HUN
Thailand,THA
Thailand,THA
Thailand,THA
Croatia,CRO
Croatia,CRO
Croatia,CRO
Croatia,CRO
Croatia,CRO
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Kuwait,KUW
Czech Republic,CZE
Czech Republic,CZE
Czech Republic,CZE
United States,USA
United States,USA
India,IND
India,IND
India,IND
South Africa,RSA
South Africa,RSA
West Germany,FRG
West Germany,FRG
West Germany,FRG
Malaysia,MAS
United States,USA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Japan,JPN
Japan,JPN
Japan,JPN
Mali,MLI
Mali,MLI
East Germany-2,GDR
Canada,CAN
India,IND
India,IND
Finland,FIN
Finland,FIN
Finland,FIN
Turkey,TUR
Lebanon,LIB
Lebanon,LIB
Lebanon,LIB
Lebanon,LIB
Lebanon,LIB
Lebanon,LIB
Thailand,THA
Thailand,THA
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Estonia,EST
Estonia,EST
Estonia,EST
Estonia,EST
East Germany,GDR
East Germany,GDR
France,FRA
France,FRA
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Indonesia-1,INA
Hungary,HUN
Hungary,HUN
Austria,AUT
United States,USA
Poland-2,POL
